gvkey,ticker,year,firmname,sector,industry,v6,cusip,totalassets,totaldebt,numberofemployees,totalinventory,pretaxincome,propertyplantandequitment,incometaxes,researchanddevelopmentexpenses,etrincometaxespretaxincome,leverageratiooftotaldebttototala,capitalintensityratioofpropertyp,inventoryintensityratioofinvento,firm,bvdid,primary_naics,totspending,numissue,numtax,taxratio,spending_on_tax,anylob,rateofassets
61483,DVA,2011,DaVita HealthCare Partners Inc,Health Care,Health Care Services,DVA,23918K108,8892.172,4504.969,41,75.731,892.674,1432.651,315.744,0,0.353705832,0.008516592,0.16111373,0.008516592,DAVITA HEALTHCARE PARTNERS,US510354549,621492,4260000,78,0,0.0512821,218461.5,1,0.1
61483,DVA,2012,DaVita HealthCare Partners Inc,Health Care,Health Care Services,DVA,23918K108,16018.6,8554.325,53.4,78.126,1001.304,1872.37,359.845,0,0.359376373,0.004877206,0.116887273,0.004877206,DAVITA HEALTHCARE PARTNERS,US510354549,621492,4001000,84,0,0.047619,190523.8,1,0.062508833
61483,DVA,2013,DaVita HealthCare Partners Inc,Health Care,Health Care Services,DVA,23918K108,17098.88,8415.928,57.4,88.805,1124.978,2189.411,381.013,0,0.338684845,0.005193616,0.12804414,0.005193616,DAVITA HEALTHCARE PARTNERS,US510354549,621492,3857000,57,0,0,0,1,0.065792496
61483,DVA,2014,DaVita HealthCare Partners Inc,Health Care,Health Care Services,DVA,23918K108,17942.71,8503.434,57.9,136.085,1309.673,2469.099,446.343,0,0.340804919,0.007584415,0.137610111,0.007584415,DAVITA HEALTHCARE PARTNERS,US510354549,621492,4570000,52,0,0,0,1,0.072991928
61483,DVA,2015,DaVita HealthCare Partners Inc,Health Care,Health Care Services,DVA,23918K108,18514.88,9130.345,60.4,185.575,723.136,2788.74,295.726,0,0.408949354,0.010023022,0.150621595,0.010023022,DAVITA HEALTHCARE PARTNERS,US510354549,621492,5305000,68,0,0,0,1,0.039057018
61483,DVA,2016,DaVita HealthCare Partners Inc,Health Care,Health Care Services,DVA,23918K108,18741.26,9112.368,70.3,164.858,1488.895,3175.367,455.813,0,0.306141803,0.008796528,0.169431912,0.008796528,DAVITA HEALTHCARE PARTNERS,US510354549,621492,4470000,55,0,0,0,1,0.079444765
61483,DVA,2017,DaVita HealthCare Partners Inc,Health Care,Health Care Services,DVA,23918K108,18948.19,9336.231,74.5,181.799,1399.786,3149.213,323.859,0,0.231363223,0.00959453,0.166201231,0.00959453,DAVITA HEALTHCARE PARTNERS,US510354549,621492,5360000,53,0,0,0,1,0.073874391
61483,DVA,2018,DaVita HealthCare Partners Inc,Health Care,Health Care Services,DVA,23918K108,19110.25,10102.22,77.7,107.381,1048.478,3393.669,258.4,0,0.246452477,0.005619026,,0.005619026,DAVITA HEALTHCARE PARTNERS,US510354549,621492,5070000,49,0,0,0,1,0.054864693
61483,DVA,2019,DaVita HealthCare Partners Inc,Health Care,Health Care Services,DVA,23918K108,17311.39,11175.95,65,97.949,1195.439,6303.431,279.628,0,,,,0.005658065,DAVITA HEALTHCARE PARTNERS,US510354549,621492,5010000,49,0,0,0,1,0.069055056
61494,HSIC,2016,Schein (Henry) Inc.,Health Care,Health Care Services,HSIC,806407102,6730.396,781.38,21.025,1635.75,774.353,333.906,217.958,0,0.281471112,0.243039191,0.049611642,0.243039191,HENRY SCHEIN INC,US113136595,423450,60000,5,0,0,0,1,0.115
61494,HSIC,2017,Schein (Henry) Inc.,Health Care,Health Care Services,HSIC,806407102,7811.235,924.415,22.4,1933.803,821.799,375.001,362.506,0,0.44111273,0.24756687,0.048007901,0.24756687,HENRY SCHEIN INC,US113136595,423450,60000,4,0,0,0,1,0.105
61494,HSIC,2018,Schein (Henry) Inc.,Health Care,Health Care Services,HSIC,806407102,8500.527,1012.828,18,1970.742,717.618,382.398,155.492,0,0.216677954,0.231837626,,0.231837626,HENRY SCHEIN INC,US113136595,423450,30000,4,0,0,0,1,0.084
61494,HSIC,2019,Schein (Henry) Inc.,Health Care,Health Care Services,HSIC,806407102,7151.101,974.373,19,1428.799,884.976,561.307,159.515,0,,,,0.199801261,HENRY SCHEIN INC,US113136595,423450,0,2,0,0,0,1,0.124
61513,SNDK1,2008,SanDisk Corp.,Information Technology,Computers & Peripherals,SNDK,80004C101,5926.936,1225,3.565,598.251,-1903.034,396.987,153.742,429.949,-0.080787837,0.100937651,0.066980139,0.100937651,SANDISK CORPORATION,US770191793,334112,60000,2,0,0,0,1,-0.321
61513,SNDK1,2009,SanDisk Corp.,Information Technology,Computers & Peripherals,SNDK,80004C101,6001.719,1009.722,3.267,596.493,503.801,300.997,88.491,384.158,0.175646734,0.099387026,0.050151798,0.099387026,,,,0,0,0,0,1,0,0.084
61513,SNDK1,2010,SanDisk Corp.,Information Technology,Computers & Peripherals,SNDK,80004C101,8776.71,1711.032,3.469,509.585,1457.433,266.721,157.291,422.562,0.107923315,0.05806105,0.030389633,0.05806105,,,,0,0,0,0,1,0,0.166056871
61513,SNDK1,2011,SanDisk Corp.,Information Technology,Computers & Peripherals,SNDK,80004C101,10174.65,1604.911,3.939,678.382,1476.754,344.897,489.764,547.373,0.331649009,0.066673756,0.033897684,0.066673756,,,,0,0,0,0,1,0,0.145140521
61513,SNDK1,2012,SanDisk Corp.,Information Technology,Computers & Peripherals,SNDK,80004C101,10339.13,1696.621,4.636,750.075,626.916,665.542,209.512,603.625,0.334194693,0.072547228,0.064371199,0.072547228,,,,0,0,0,0,1,0,0.060635276
61513,SNDK1,2013,SanDisk Corp.,Information Technology,Computers & Peripherals,SNDK,80004C101,10488.72,1985.363,5.459,756.975,1516.149,655.794,473.492,778.468,0.312299121,0.072170409,0.062523758,0.072170409,,,,0,0,0,0,1,0,0.144550431
61513,SNDK1,2014,SanDisk Corp.,Information Technology,Computers & Peripherals,SNDK,80004C101,10289.96,2069.341,8.696,698.011,1489.03,724.357,481.584,852.31,0.323421288,0.0678342,0.07039456,0.0678342,,,,0,0,0,0,1,0,0.14
61513,SNDK1,2015,SanDisk Corp.,Information Technology,Computers & Peripherals,SNDK,80004C101,9230.761,2150.954,8.79,809.395,529.624,817.13,141.146,944.242,0.266502273,0.087684537,0.088522496,0.087684537,,,,0,0,0,0,1,0,0.057
61552,LXK1,2000,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,2073.2,148.9,13.035,412.3,396.4,730.6,111,216.5,0.280020182,0.19887131,0.352402084,0.19887131,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,40000,4,0,0,0,1,0.2
61552,LUV,2001,Southwest Airlines Co.,Transports,Airlines & Air Services,LXK,529771107,2449.9,149.1,12.7,455.1,317.8,800.4,44.2,246.2,0.139081183,0.185762684,0.326707213,0.185762684,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,40000,4,0,0,0,1,0.1
61552,LXK1,2002,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,2808.1,149.2,12.068,410.3,495.6,747.6,128.9,247.9,0.260088781,0.14611303,0.266229835,0.14611303,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,40000,6,0,0,0,1,0.2
61552,LXK1,2003,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,3450.4,149.3,11.8,437,593.5,715.9,154.3,265.7,0.259983151,0.126651982,0.20748319,0.126651982,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,80000,6,0,0,0,1,0.2
61552,LXK1,2005,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,3330.1,149.6,13.6,409.2,553.7,832.2,197.4,336.4,0.356510746,0.122879193,0.249902405,0.122879193,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,80000,8,0,0,0,1,0.2
61552,LXK1,2006,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,2849,149.8,14.9,457.8,459.3,846.8,120.9,370.5,0.263226649,0.160687961,0.297227097,0.160687961,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,80000,7,0,0,0,1,0.161214461
61552,MAR,2007,Marriott International Inc/MD,Consumer Discretionary,Hotels & Travel,LXK,529771107,3121.1,149.9,13.8,464.4,349.5,869,48.7,403.8,0.139341917,0.148793695,0.278427478,0.148793695,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,80000,7,0,0.2857143,22857.14,1,0.1
61552,LXK1,2008,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,3265.4,648.7,14,438.3,275.9,863.2,35.7,423.3,0.129394708,0.134225516,0.2643474,0.134225516,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,80000,15,1,0.2666667,21333.33,1,0.1
61552,LXK1,2009,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,3354.2,648.9,11.9,357.3,187,914.9,41.1,375.3,0.219786096,0.106523165,0.272762507,0.106523165,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,80000,20,1,0.4,32000,1,0.055750999
61552,LXK1,2010,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,3705.2,649.1,13.2,366.1,421.5,904.8,81.5,369,0.193357058,0.098807082,0.244197344,0.098807082,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,80000,20,1,0.4,32000,1,0.1
61552,LXK1,2011,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,3637,649.3,13.3,335.5,413.6,888.8,92.7,374.5,0.224129594,0.092246357,0.244377234,0.092246357,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,80000,21,0,0.2857143,22857.14,1,0.113720099
61552,LXK1,2012,Lexmark International Inc. Class A,Information Technology,Computers & Peripherals,LXK,529771107,3523.4,649.6,12.2,277.3,158,845.3,51.7,372.7,0.32721519,0.07870239,0.239910314,0.07870239,"LEXMARK INTERNATIONAL, INC.",US061308215,334118,80000,20,0,0.2,16000,1,0.044843049
61567,EL,2009,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,5176.6,1387.6,31.3,795,342.7,1026.7,115.9,81.6,0.338196674,0.153575706,0.198334814,0.153575706,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,120000,16,1,0.0625,7500,1,0.1
61567,EL,2010,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,5335.6,1205,31.2,826.6,688.3,1023.6,205.9,79.5,0.299142816,0.154921658,0.191843467,0.154921658,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,130000,24,0,0.0833333,10833.33,1,0.1
61567,EL,2011,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,6273.9,1199.5,32.3,995.6,1025.5,1143.1,321.7,85.7,0.313700634,0.158689173,0.18219927,0.158689173,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,120000,20,0,0.1,12000,1,0.2
61567,EL,2012,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,6593,1069.1,38.5,983.6,1261.1,1231.8,400.6,96.5,0.317659186,0.149188533,0.186834522,0.149188533,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,200000,16,0,0.0625,12500,1,0.191278629
61567,EL,2013,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,7145.2,1326,40.2,1113.9,1475.2,1350.7,451.4,103.6,0.305992408,0.155894867,0.189035996,0.155894867,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,400000,11,0,0.2727273,109090.9,1,0.2
61567,EL,2014,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,7868.8,1324.7,42.4,1294,1776.8,1502.6,567.7,157.9,0.319506979,0.16444693,0.19095669,0.16444693,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,400000,13,0,0,0,1,0.2
61567,EL,2015,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,8239.2,1607.5,44,1215.8,1560.6,1490.2,467.2,178.1,0.299372036,0.14756287,0.180867075,0.14756287,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,400000,16,0,0,0,1,0.2
61567,EL,2016,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,9223.3,2216.3,46,1263.4,1555.2,1583.3,434.4,191.3,0.279320988,0.136979172,0.171663071,0.136979172,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,400000,5,0,0,0,1,0.2
61567,EL,2017,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,11568,3383,46,1479,1617,1671,361,179,0.223252938,0.127852697,0.144450208,0.127852697,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,400000,10,0,0.4,160000,1,0.139782158
61567,EL,2018,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,12567,3361,46,1618,1980,1823,863,181,0.435858586,0.128749901,,0.128749901,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,400000,10,0,0.2,80000,1,0.157555503
61567,EL,2019,Estee Lauder Companies Inc.,Consumer Staples,Personal Products,EL,518439104,13156,3395,48,2006,2307,2068,513,202,,,,0.152477957,THE ESTEE LAUDER COMPANIES,USLEI27019,325620,400000,8,0,0,0,1,0.175357251
61574,WAT,2002,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,1010.947,0,3.587,111.557,195.411,119.013,43.193,51.923,0.221036687,0.110349009,0.117724272,0.110349009,,,,0,0,0,0,1,0,0.193
61574,WAT,2003,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,1130.861,125,3.9,128.81,223.686,108.162,52.795,65.242,0.236022818,0.113904361,0.095645707,0.113904361,,,,0,0,0,0,1,0,0.198
61574,WAT,2004,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,1460.426,250,4.199,139.9,285.671,135.908,61.618,65.241,0.215695678,0.095793967,0.093060518,0.095793967,,,,0,0,0,0,1,0,0.196
61574,WAT,2005,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,1428.931,809.986,4.503,131.554,274.563,141.03,72.588,66.905,0.264376482,0.092064627,0.098696158,0.092064627,,,,0,0,0,0,1,0,0.192
61574,WAT,2006,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,1617.313,884.961,4.687,168.437,262.959,149.262,40.759,77.306,0.15500135,0.104146198,0.092290113,0.104146198,,,,0,0,0,0,1,0,0.163
61574,WBA,2007,Walgreens Boots Alliance Inc.,Consumer Staples,Retail - Food & Drug,WAT,941848103,1881.055,500,4.956,175.888,323.192,160.856,55.12,80.649,0.170548776,0.093504975,0.085513714,0.093504975,,,,0,0,0,0,1,0,0.172
61574,WAT,2008,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,1622.898,500,5.033,173.051,372.192,171.588,49.713,81.588,0.133568158,0.106630854,0.10572938,0.106630854,,,,0,0,0,0,1,0,0.229
61574,WAT,2009,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,1907.931,500,5.216,178.666,386.652,210.926,63.339,77.154,0.163813972,0.093643848,0.110552216,0.093643848,WATERS CORPORATION,US133668640,334516,120000,4,0,0,0,1,0.203
61574,WAT,2010,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,2327.67,700,5.381,204.3,437.863,215.06,56.1,84.274,0.128122267,0.087770174,0.092392822,0.087770174,WATERS CORPORATION,US133668640,334516,190000,4,0,0,0,1,0.188112146
61574,WAT,2011,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,2723.234,700,5.672,212.864,509.252,237.095,76.284,92.347,0.149796172,0.078165887,0.087063763,0.078165887,,,,0,0,0,0,1,0,0.187
61574,WAT,2012,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,3168.15,1045,5.86,229.565,487.625,273.279,26.182,96.004,0.053692899,0.072460269,0.086258226,0.072460269,,,,0,0,0,0,1,0,0.153914745
61574,WAT,2013,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,3582.629,1190,5.965,242.8,490.105,324.932,40.102,100.536,0.081823283,0.067771461,0.090696525,0.067771461,,,,0,0,0,0,1,0,0.137
61574,WAT,2014,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,3877.934,1465,6.161,246.43,490.74,321.583,59.12,123.182,0.120471125,0.063546724,0.082926373,0.063546724,,,,0,0,0,0,1,0,0.126546764
61574,WAT,2015,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,4268.677,1668.014,6.594,263.415,541.919,333.355,72.866,122.4,0.134459209,0.061708815,0.078093283,0.061708815,,,,0,0,0,0,1,0,0.127
61574,WAT,2016,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,4662.059,1826.966,6.899,262.682,600.114,337.118,78.611,125.187,0.130993445,0.056344632,0.072310968,0.056344632,,,,0,0,0,0,1,0,0.129
61574,WAT,2017,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,5324.354,1997.501,7.02,270.294,641.097,349.278,620.786,137.593,0.968318367,0.050765595,0.065600071,0.050765595,,,,0,0,0,0,1,0,0.12
61574,WAT,2018,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,3727.426,1148.172,7.246,291.569,682.146,343.083,88.352,143.403,0.12952066,0.078222613,,0.078222613,,,,0,0,0,0,1,0,0.183
61574,WAT,2019,Waters Corporation,Health Care,Biotechnology & Life Sciences,WAT,941848103,2557.055,1774.803,7.467,320.551,678.239,510.7,86.041,142.955,,,,0.125359447,,,,0,0,0,0,1,0,0.265
61591,NTAP,2000,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,592.233,0,1.469,20.434,114.406,47.949,40.614,62.065,0.354998864,0.034503312,0.080963067,0.034503312,,,,0,0,0,0,1,0,0.193
61591,NTAP,2001,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,1036.252,0,2.403,22.504,133.009,103.238,58.123,150.364,0.436985467,0.021716725,0.099626346,0.021716725,NETAPP,US770307520,334112,120000,3,1,1,120000,1,0.128
61591,NTAP,2002,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,1108.806,0,2.28,23.849,2.533,345.195,-0.5,122.419,-0.197394394,0.021508722,0.311321367,0.021508722,NETAPP,US770307520,334112,20000,2,1,1,20000,1,0.002
61591,NTAP,2003,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,1319.173,0,2.345,31.559,97.815,362.862,21.343,114.627,0.218197618,0.023923322,0.275067789,0.023923322,NETAPP,US770307520,334112,20000,1,1,1,20000,1,0.074
61591,NTAP,2004,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,1877.266,0,2.844,34.109,170.454,370.717,18.367,138.542,0.107753412,0.018169508,0.197477076,0.018169508,,,,0,0,0,0,1,0,0.091
61591,NTAP,2005,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,2372.647,0,3.801,38.983,276.228,418.749,50.474,176.3,0.182725864,0.016430173,0.176490224,0.016430173,,,,0,0,0,0,1,0,0.116
61591,NTAP,2006,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,3260.965,300,4.976,64.452,350.272,513.193,83.82,247.988,0.239299744,0.019764702,0.157374581,0.019764702,NETAPP,US770307520,334112,60000,10,0,0,0,1,0.107
61591,NWL,2007,Newell Brands Inc,Consumer Discretionary,Household Durables,NTAP,64110D104,3658.478,85.11,6.635,54.88,359.728,603.523,61.993,385.357,0.172332985,0.015000774,0.164965595,0.015000774,NETAPP,US770307520,334112,320000,12,0,0,0,1,0.098
61591,NTAP,2008,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,4070.988,172.6,7.645,70.222,382.699,693.792,72.961,452.205,0.190648525,0.017249375,0.170423494,0.017249375,NETAPP,US770307520,334112,445000,31,0,0.0967742,43064.52,1,0.094
61591,NTAP,2009,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,5472.819,1265,7.976,61.104,44.829,807.923,-41.716,498.495,-0.930558344,0.011164996,0.147624652,0.011164996,NETAPP,US770307520,334112,29000,7,1,0.1428571,4142.857,1,0.008
61591,NTAP,2010,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,6494.4,1101.5,8.333,112.9,447,804.4,46.6,535.7,0.104250559,0.017384208,0.123860557,0.017384208,NETAPP,US770307520,334112,110000,8,0,0,0,1,0.068828529
61591,NTAP,2011,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,8498.8,1150.4,10.212,108.5,794.1,911.6,121,648.6,0.152373757,0.012766508,0.107262202,0.012766508,NETAPP,US770307520,334112,120000,8,0,0,0,1,0.1
61591,NTAP,2012,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,9532.3,1202.3,12.149,161.5,712.4,1137.2,107,828.2,0.150196519,0.016942396,0.119299644,0.016942396,NETAPP,US770307520,334112,190000,13,0,0,0,1,0.1
61591,NTAP,2013,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,11242.4,2252.4,13.06,139.5,566.6,1170.9,61.3,904.2,0.108189199,0.012408383,0.104150359,0.012408383,NETAPP,US770307520,334112,80000,5,0,0,0,1,0.1
61591,NTAP,2014,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,9219.2,995.5,12.49,122.4,740.7,1108.8,103.2,917.3,0.139327663,0.01327664,0.120270739,0.01327664,NETAPP,US770307520,334112,100000,4,0,0,0,1,0.1
61591,NTAP,2015,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,9401.2,1487.5,12.81,146.5,712.8,1029.9,152.9,919.3,0.214506173,0.015583117,0.109549845,0.015583117,NETAPP,US770307520,334112,120000,4,0,0,0,1,0.1
61591,NTAP,2016,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,10037,1490,12.03,98,345,937,116,861,0.336231884,0.009763874,0.093354588,0.009763874,NETAPP,US770307520,334112,110000,4,0,0,0,1,0.034372821
61591,NTAP,2017,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,9493,1623,10.1,163,665,799,156,779,0.234586466,0.017170547,0.084167281,0.017170547,NETAPP,US770307520,334112,120000,4,0,0,0,1,0.070051617
61591,NTAP,2018,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,9865,1541,10.3,126,1166,756,1090,783,0.934819897,0.012772428,,0.012772428,NETAPP,US770307520,334112,120000,4,0,0,0,1,0.118195641
61591,NTAP,2019,NetApp Inc.,Information Technology,Computers & Peripherals,NTAP,64110D104,8741,1544,10.5,131,1268,759,99,827,,,,0.014986844,NETAPP,US770307520,334112,100000,4,0,0,0,1,0.145063494
61676,CTXS,2000,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,1112.573,330.497,1.4,4.622,135.017,55.559,40.505,50.622,0.299999259,0.004154334,0.049937397,0.004154334,,,,0,0,0,0,1,0,0.121
61676,CTX2,2001,Centex Corp.,Consumer Discretionary,Household Durables,CTXS,177376100,1208.23,346.214,1.88,3.568,152.551,90.11,47.291,70.279,0.310001246,0.00295308,0.074580171,0.00295308,,,,0,0,0,0,1,0,0.126259901
61676,CTXS,2002,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,1161.531,333.549,1.67,1.774,113.157,76.534,19.237,68.923,0.17000274,0.001527295,0.065890622,0.001527295,,,,0,0,0,0,1,0,0.097
61676,CTX2,2003,Centex Corp.,Consumer Discretionary,Household Durables,CTXS,177376100,1344.939,0,1.885,0,160.687,65.837,33.744,64.443,0.20999832,0,0.048951662,0,,,,0,0,0,0,1,0,0.119
61676,CTXS,2004,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,1286.084,0,2.656,0,164.433,69.281,32.887,,0.200002433,0,0.053869732,0,,,,0,0,0,0,1,0,0.128
61676,CTXS,2005,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,1681.656,31,3.171,3.933,225.508,73.727,59.168,115.687,0.262376501,0.002338766,0.043841903,0.002338766,,,,0,0,0,0,1,0,0.134
61676,CTXS,2006,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,2024.473,0,3.742,6.619,243.081,92.58,60.084,156.331,0.247176867,0.003269493,0.04573042,0.003269493,,,,0,0,0,0,1,0,0.12
61676,CTXS,2007,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,2534.693,0,4.62,9.629,250.908,134.907,36.425,214.903,0.145172733,0.003798882,0.053224197,0.003798882,,,,0,0,0,0,1,0,0.099
61676,CTXS,2008,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,2694.306,0,5.04,11.226,196.923,254.334,18.647,289.249,0.094691834,0.004166565,0.09439685,0.004166565,"CITRIX SYSTEMS, INC.",US752275152,511210,20000,2,0,0,0,1,0.073
61676,CTXS,2009,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,3091.147,0,4.816,8.664,193.892,247.703,2.875,281.98,0.014827842,0.002802843,0.080133038,0.002802843,"CITRIX SYSTEMS, INC.",US752275152,511210,60000,2,0,0,0,1,0.063
61676,CTXS,2010,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,3703.6,0,5.637,6.98,333.82,250.482,57.379,326.647,0.171886046,0.001884653,0.067632034,0.001884653,,,,0,0,0,0,1,0,0.090133924
61676,CTXS,2011,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,4099.541,0,6.936,8.507,430.497,277.429,74.867,343.727,0.173908297,0.00207511,0.067673186,0.00207511,,,,0,0,0,0,1,0,0.105
61676,CTXS,2012,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,4796.402,0,8.212,10.723,410.229,303.294,57.682,450.571,0.14060927,0.002235634,0.063233649,0.002235634,,,,0,0,0,0,1,0,0.086
61676,CTXS,2013,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,5212.249,0,9.166,14.107,387.89,338.996,48.367,516.338,0.124692568,0.002706509,0.065038336,0.002706509,,,,0,0,0,0,1,0,0.074418931
61676,CTXS,2014,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,5512.007,1292.953,10.081,12.617,275.706,367.779,23.983,553.817,0.086987588,0.002289003,0.066723246,0.002289003,,,,0,0,0,0,1,0,0.05
61676,CTXS,2015,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,5481.438,1324.992,9.5,10.521,311.877,373.817,-7.484,563.975,-0.02399664,0.001919387,0.068196886,0.001919387,,,,0,0,0,0,1,0,0.057
61676,CTXS,2016,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,6390.227,0,9.6,12.522,616.764,343.82,80.652,489.265,0.130766387,0.001959555,0.053804035,0.001959555,,,,0,0,0,0,1,0,0.097
61676,CTXS,2017,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,5820.176,2127.474,7.5,13.912,550.346,252.932,528.361,415.801,0.960052403,0.002390306,0.043457792,0.002390306,,,,0,0,0,0,1,0,0.095
61676,CTXS,2018,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,5136.049,1897.27,8.2,21.905,629.455,243.396,53.788,439.984,0.0854517,0.004264952,0.047389735,0.004264952,,,,0,0,0,0,1,0,0.123
61676,CTXS,2019,Citrix Systems Inc.,Information Technology,Software,CTXS,177376100,4388.926,999.333,8.4,15.898,509.5,438.048,-172.313,518.877,,,,0.003622298,"CITRIX SYSTEMS, INC.",US752275152,511210,80000,8,0,0,0,1,0.116087626
61739,HIG,2000,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,171532,3105,26.6,0,1418,0,390,0,0.275035261,0,0,0,HARTFORD,US060773412,524126,1380000,26,1,0.2692308,371538.5,1,0.008266679
61739,HIG,2001,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,181238,3677,27.4,0,354,,-195,,-0.550847458,0,0,0,HARTFORD,US060773412,524126,1680000,24,1,0.3333333,560000,1,0.001953233
