CustomerKey,Workload,PartnerOneKey,Consumption
680466836,MODWRK,1121211,469.45
676965848,MODWRK,1023126,0
676953258,AZURE,1015394,196180.89
683174047,MODWRK,2823963,12776.98
676954197,MODWRK,1018532,1057.5
677015796,AZURE,1359050,24677.9
676954042,AZURE,1018747,203484.13
677620445,AZURE,1018856,209285.56
684407986,MODWRK,1121211,1016.67
677621874,AZURE,1023126,78384.03
676953270,AZURE,1164124,314186.44
676952861,MODWRK,2823963,92248.5
683912648,AZURE,1018532,5596.64
676969773,MODWRK,1021985,100898.43
683926112,MODWRK,1018747,3244.93
676961856,AZURE,1142665,19416.63
683841839,MODWRK,1121211,1944.77
677044748,AZURE,1023126,286811.37
676952945,MODWRK,1015394,39312.65
676956945,MODWRK,1434703,3.08
683850324,AZURE,1018532,27973.57
676967783,MODWRK,1021985,8723.99
676962393,AZURE,1018747,3685.06
677059281,AZURE,1018856,99134.52
676960097,BIZAPP,1121211,686.33
684407894,AZURE,1023126,17586.56
676952945,AZURE,1015394,243904.25
683842411,MODWRK,2823963,5612.99
677084142,MODWRK,1018532,28606.21
677620424,MODWRK,1359050,849.37
683864862,AZURE,1388828,33840.26
677620445,MODWRK,4393539,2059.25
676961086,MODWRK,1121211,52690.59
677620434,MODWRK,1023126,3661.79
683842875,AZURE,1015394,28319.08
676971025,MODWRK,6024639,2296.38
683867678,MODWRK,1018532,968.64
677066294,MODWRK,1021985,583.15
683926112,BIZAPP,1018747,16.61
677059281,MODWRK,1018856,571.78
683173851,MODWRK,1121211,63551.07
683842204,AZURE,1023126,119712.57
677124445,AZURE,1015394,5394749.27
683892408,MODWRK,1709371,0
676954197,AZURE,1018532,5489.87
677029459,AZURE,1359050,630974.88
677066328,MODWRK,1018747,8753.15
676965215,AZURE,2875779,87147.22
676978190,MODWRK,1121211,1861.86
677620556,AZURE,1023126,189038.23
676964964,MODWRK,1161804,5144.17
677017722,AZURE,1156094,1355644.97
676975409,AZURE,1018532,1486893.76
676953356,AZURE,1359050,63406.2
683887712,MODWRK,1018747,92.1
683849813,MODWRK,1018856,1064.7
676976523,MODWRK,1121211,2787.74
676954985,AZURE,1023126,85040.55
676973562,AZURE,1015394,1184.82
676952944,MODWRK,2823963,22978.65
677056765,MODWRK,1018532,31378.75
676955713,MODWRK,3381839,17373.33
676978142,MODWRK,1018747,86703.74
676970601,MODWRK,4522365,0
676965019,MODWRK,1121211,2908.21
683174146,MODWRK,1023126,2583.91
683843538,MODWRK,1161804,666.69
676953250,MODWRK,1709371,0
677084142,AZURE,1018532,242348.22
682629665,AZURE,1359050,319261.73
683849835,MODWRK,1018747,3168.08
676963569,AZURE,1018856,19456.41
677620432,MODWRK,1121211,909.28
683864600,AZURE,1023126,156727.42
683843363,MODWRK,1015394,389.74
676952765,MODWRK,4532050,7294.61
677041322,MODWRK,1018532,8199.24
683910872,MODWRK,1359050,19.56
677057149,AZURE,1388828,12634917.2
677026440,BIZAPP,1022075,30.99
676967812,AZURE,1121211,28495.09
676970387,MODWRK,1023126,3329.02
676973501,BIZAPP,1021623,19.36
676952923,MODWRK,4813611,140129.02
676952646,MODWRK,1018532,135745.54
677029459,MODWRK,1359050,7704.28
676978142,AZURE,1018747,3465498.59
676967502,MODWRK,1028782,7774.17
676976523,AZURE,1121211,19815.6
676953789,MODWRK,1023126,2242.47
683843363,AZURE,1015394,42680.83
677620769,BIZAPP,1636103,21.46
677620284,AZURE,1018532,431992.63
676952949,AZURE,1359050,31973.73
677620477,MODWRK,1018747,9349.35
677622197,MODWRK,1022075,1249.37
683174224,AZURE,1121211,794943.09
676962394,AZURE,1023126,1127910.36
677030073,MODWRK,1015394,1457.32
676979603,MODWRK,2823963,1584.31
677621472,MODWRK,1018532,2603.95
682629665,MODWRK,1359050,10403.15
676965286,MODWRK,1018747,12625.53
676962411,AZURE,2875779,47084.42
683730027,AZURE,1121211,120470.38
683855609,MODWRK,1023126,1049.49
677062988,MODWRK,1015394,3538.48
677066443,MODWRK,1709371,1833.73
676953028,MODWRK,1018532,161508.6
683859524,MODWRK,1359050,4353.52
683855689,MODWRK,1018747,1002.96
677041203,AZURE,1018856,366547.06
677622006,MODWRK,1121211,51.82
676970387,AZURE,1023126,36433.32
676956563,MODWRK,1015394,4541.1
677754053,MODWRK,4813611,7056.37
676963499,MODWRK,1018532,209.68
683861286,MODWRK,3381839,708.88
677620477,AZURE,1018747,309157.4
683842516,MODWRK,1103280,2529.15
676961676,AZURE,1121211,637007.7
676975482,AZURE,1023126,402652.77
683921576,AZURE,1015394,377718.26
677042811,MODWRK,4813611,2519.09
677005322,AZURE,1018532,57227.57
677575256,AZURE,1221609,15407.11
677035143,MODWRK,1018747,89149.9
676953664,AZURE,1018856,345064.35
676961700,AZURE,1121211,36188.14
683841727,AZURE,1023126,42841.72
677062988,AZURE,1015394,121653.08
676952757,MODWRK,2823963,2070.45
677621026,MODWRK,1018532,1663.41
677620661,AZURE,1221609,397.94
676981374,AZURE,1018747,675600.19
676956994,AZURE,1018856,23104.76
683180912,MODWRK,1121211,3028.88
676953789,AZURE,1023126,4777.01
683987401,BIZAPP,1021623,194.04
683843661,MODWRK,4633916,781.29
676953028,AZURE,1018532,35355408.48
676997546,MODWRK,1021985,1622.5
677035143,AZURE,1018747,1356535.27
683841820,MODWRK,1018856,5715.5
677077215,AZURE,1121211,362220.88
676954716,AZURE,1023126,45293.87
676956563,AZURE,1015394,183260.65
676956651,AZURE,4640723,53349.45
676966556,AZURE,1018532,241705.69
677080748,MODWRK,2107902,807.32
676981187,MODWRK,1018747,768.88
676952951,AZURE,2028785,293344.39
676998834,AZURE,1121211,368685.95
683855609,AZURE,1023126,7327.15
683841751,AZURE,1015394,65076.48
676956422,MODWRK,4532050,4866.35
676976156,AZURE,1018532,3740.21
676954383,BIZAPP,1021985,5.01
676954165,AZURE,1018747,964083.83
676953910,MODWRK,1028782,8452.68
676955335,AZURE,1121211,4444515.8
676962950,AZURE,1068735,191744.01
676983964,MODWRK,1015394,58641.25
677025481,AZURE,4813611,361186.35
683863295,BIZAPP,1018532,93.56
683841824,MODWRK,1021985,1841.11
676981187,AZURE,1018747,3593.33
676956994,MODWRK,1018856,997.17
677001202,AZURE,1121211,7374.05
677575026,MODWRK,1023126,1789.56
683841751,MODWRK,1015394,2308.05
676956138,MODWRK,2823963,164599.49
676955259,AZURE,1018532,26211.84
676968216,MODWRK,6163203,0
683122929,AZURE,1018747,463321.03
683841820,AZURE,1018856,277173.62
683856375,MODWRK,3931983,18.33
676952034,AZURE,1023126,1442539.05
676952312,AZURE,-100648,2258012.1
677038944,MODWRK,2277045,1201.36
677621943,MODWRK,1018532,1228.93
676989436,MODWRK,1359050,26.89
676955676,AZURE,1388828,15308.79
683844483,AZURE,1018856,165487.85
677621285,MODWRK,1121211,415.45
676952860,MODWRK,6446231,34410.02
683841922,AZURE,1015394,1687.37
677026873,MODWRK,2823963,38950.38
677621943,AZURE,1018532,21330.16
677041565,MODWRK,1359050,12174.18
676978405,MODWRK,1018747,7759.44
683843116,MODWRK,1018856,1519.11
676954543,MODWRK,1121211,6800.9
677652107,MODWRK,1023126,3955
683841922,MODWRK,1015394,1775.13
676954123,MODWRK,2823963,16237.35
677041276,MODWRK,1018532,354.17
677105919,AZURE,1359050,11199.21
676962523,AZURE,1018747,88329.44
677620658,MODWRK,1018856,717.98
683854554,MODWRK,1121211,2027.36
683860980,AZURE,1023126,14018.16
676953175,AZURE,1164124,291480
677620313,MODWRK,2823963,3434.9
683174124,AZURE,1018532,925696.62
676989118,MODWRK,1359050,8845.23
683174000,AZURE,1018747,489347.87
677620602,AZURE,2875779,44001.09
676992329,AZURE,1121211,621566.59
677575026,AZURE,1023126,51902.55
683841763,AZURE,1015394,135919.51
676952312,BIZAPP,4813611,225.08
683862279,MODWRK,1018532,1121.17
677029939,MODWRK,1359050,290.07
677051445,AZURE,1018747,41205.77
677652091,MODWRK,1018856,2305.95
676960763,AZURE,1121211,396289.65
676952034,MODWRK,1023126,27277.3
676991460,MODWRK,1015394,1038.13
676957307,MODWRK,2823963,4170.81
676960174,AZURE,1018532,48622.84
683729887,MODWRK,1021985,6410.37
683943219,AZURE,1018747,780591.13
683844483,MODWRK,1018856,2492.19
676955335,MODWRK,1121211,10147.75
676967114,AZURE,1023126,30410.57
683848350,AZURE,1164124,302803.58
683863869,AZURE,1328350,694182
676955876,AZURE,1018532,609376695.6
676952746,AZURE,1359050,2061.33
677011205,AZURE,1018747,315975.93
676959085,MODWRK,1018856,702.19
683844489,MODWRK,1121211,282.09
677034642,AZURE,1023126,47094.43
677058187,AZURE,1015394,102658.8
676960129,MODWRK,2823963,16559.21
683842438,AZURE,1018532,176935.43
676953469,AZURE,1359050,760036.89
677018004,AZURE,6376666,49946.9
677620928,AZURE,1018856,423.04
676995783,MODWRK,1121211,4790.54
676973003,AZURE,1023126,93888.31
677621993,MODWRK,1015394,5538.81
677621655,MODWRK,2823963,1446.17
676980796,AZURE,1018532,71495.97
677621690,AZURE,2107902,27149
677001420,AZURE,1018747,538671.67
677574534,MODWRK,1018856,1817.38
683842554,MODWRK,1121211,5291.93
683845899,AZURE,6333313,7927.51
677621053,AZURE,1015394,7808.32
676960342,MODWRK,4813611,462.74
683842438,MODWRK,1018532,2457.94
676954045,MODWRK,1359050,10.99
677029021,AZURE,1018747,438941.16
677620928,MODWRK,1018856,115.05
683845535,MODWRK,1121211,3116.26
677024424,MODWRK,1023126,14.9
677574438,AZURE,-826,33410.37
676969282,MODWRK,2823963,47715.67
676955952,AZURE,1018532,1394523.54
676957365,MODWRK,3381839,22462.61
677621911,AZURE,1018747,37276.4
677620402,MODWRK,1142665,1457.5
683841726,MODWRK,1121211,3240.64
677621702,MODWRK,1023126,972.18
676952826,MODWRK,1150407,95.33
676956610,MODWRK,2823963,88010.51
677078578,AZURE,4428851,71643.37
676953469,MODWRK,1359050,28840.82
677013860,MODWRK,1018747,1154.46
676976266,AZURE,1018856,325.82
677574977,MODWRK,1121211,1824.78
677052543,AZURE,1023126,692909.48
676956610,AZURE,1015394,8310846.81
683908197,BIZAPP,1636103,308.34
676956492,AZURE,1018532,122118.72
676963505,AZURE,1359050,330030.25
677076265,MODWRK,6008029,13115.08
676987340,MODWRK,1142665,63.38
677051923,AZURE,1121211,4589.95
677023495,MODWRK,6446231,19850.13
676951433,MODWRK,1015394,66515.67
676983571,MODWRK,4813611,6890.08
676969546,AZURE,1018532,189697.11
683841969,AZURE,1359050,2197.65
683871639,AZURE,1018747,9619.85
683868943,AZURE,1018856,129755.78
677014155,MODWRK,1121211,12233.39
676987997,MODWRK,1023126,3173.43
676951433,AZURE,1015394,59915.1
676959419,MODWRK,2823963,25128.73
677952665,MODWRK,1018532,111.4
676956629,MODWRK,1021985,4262.5
683842148,MODWRK,1018747,10653.32
683872569,MODWRK,1022075,1554.53
677620323,AZURE,1121211,80638.21
677621702,AZURE,1023126,6902.88
683847872,AZURE,1015394,66116.73
676959699,MODWRK,4813611,1463
677040063,AZURE,1018532,977959.37
677122628,MODWRK,1359050,36881.11
683841807,AZURE,1018747,3165746.41
683861727,MODWRK,1018856,2033.52
677078590,MODWRK,1121211,1555.9
676981618,MODWRK,1023126,35705.68
676952733,AZURE,1094384,43241974.14
683867391,MODWRK,2823963,6065.98
677063638,MODWRK,1110662,829.81
676967034,AZURE,1167881,95896.35
677091429,AZURE,1018747,382483.6
677046336,MODWRK,1018856,4713.1
683890354,MODWRK,1121211,174.89
676955103,AZURE,1023126,36951.7
677622179,MODWRK,1015394,2075.89
683857112,AZURE,1164139,20294.42
683841766,MODWRK,1018532,3121.47
676967302,MODWRK,1359050,5.84
683174113,AZURE,1018747,3862817.66
677038335,AZURE,1018856,30580.54
676960704,MODWRK,1121211,9.99
676963754,AZURE,1023126,2060289.15
677620352,AZURE,1015394,2337.39
683842127,MODWRK,1709371,6479.74
683843442,AZURE,1018532,120797.12
676977297,AZURE,1359050,17657.46
677007154,AZURE,1018896,293530.29
676976266,MODWRK,1018856,507.17
676966759,AZURE,1121211,25715.17
676956366,MODWRK,6446231,50513.76
683855437,BIZAPP,1022918,172.97
676952818,BIZAPP,4813611,119.04
677114948,AZURE,1018532,759752.85
680466660,AZURE,1020958,251595.86
683173907,MODWRK,1388828,7165.9
683868943,MODWRK,1018856,1924.88
677021032,MODWRK,1121211,4491.41
676977801,MODWRK,6446231,9076.59
677621817,AZURE,1164124,95911.41
683173965,MODWRK,4813611,15486.08
677040063,MODWRK,1018532,2271.73
676952990,AZURE,5273693,2203996.8
676953348,AZURE,1018747,506249.7
683841818,MODWRK,1018856,1830.61
677621307,MODWRK,1121211,14.41
676981618,BIZAPP,1023126,14.59
683842181,AZURE,1015394,163186.22
683841791,MODWRK,2823963,1709.43
677574552,AZURE,1018532,349262.24
676964767,MODWRK,1359050,1.01
676966227,AZURE,1018747,270864.73
676963824,MODWRK,1028782,2769.73
677575265,MODWRK,1121211,2908.32
676966208,MODWRK,6446231,24724.49
676952764,AZURE,1015394,1684971.18
677010312,MODWRK,2823963,99997.99
683844196,MODWRK,1018532,2665.54
676969007,AZURE,1359050,75595.86
676956945,AZURE,1018747,274697.7
676955037,AZURE,1018856,222079.72
680469846,MODWRK,1121211,51.89
676955372,MODWRK,1023126,5488.22
677622119,MODWRK,1015394,773.67
677054927,MODWRK,2823963,5739.81
683173992,AZURE,1018532,2093044.92
676953466,AZURE,1359050,38708593.46
683907560,AZURE,1018747,307617.47
676970117,MODWRK,1018856,2746.03
677035678,MODWRK,1121211,9555.88
676977906,MODWRK,6446231,3250.69
683875136,MODWRK,1015394,2814.49
677951872,MODWRK,2823963,177490.46
677574637,MODWRK,1018532,1544.62
676953502,MODWRK,1359050,7149.75
676956502,AZURE,1018747,7925268.09
676961361,MODWRK,1018856,117.67
676995945,MODWRK,1121211,3736.49
676972005,MODWRK,1023126,10543.16
677006128,MODWRK,1015394,1146.8
677005302,AZURE,1138547,12422.5
676970122,MODWRK,2823663,76.07
677007768,MODWRK,1021985,3830.2
683843364,AZURE,1869539,402967.02
677620314,BIZAPP,1022075,26.69
676995945,AZURE,1121211,34402.42
676998375,AZURE,1023126,18870.06
677062543,MODWRK,1015394,2720.42
676967719,MODWRK,2823963,122317.81
677091243,AZURE,1018532,42982.31
676953082,MODWRK,1021985,5477.52
677024725,AZURE,1018747,105819.6
677620964,AZURE,1018856,482857.89
677621307,AZURE,1121211,126752.93
676956314,AZURE,1023126,35294.46
676960334,MODWRK,1015394,7061.46
677005302,MODWRK,1138547,366.06
677017153,AZURE,1024180,2943347.92
677067268,MODWRK,3381839,1020.97
677005306,MODWRK,2251467,141.74
677620314,MODWRK,1022075,213.86
676964020,AZURE,1121211,453493.13
676962856,AZURE,1023126,4293369.27
677058160,AZURE,4788871,88714.28
677574472,MODWRK,2823963,15545.7
683173992,MODWRK,1018532,1683.88
677028477,AZURE,1359050,15836.28
676953021,AZURE,1388828,14800.5
677037571,MODWRK,1018856,930.85
683906102,BIZAPP,1121211,15.55
677049003,AZURE,1023126,350339.67
677621510,MODWRK,1015394,747.08
676953416,AZURE,1156094,11914.15
677574637,AZURE,1018532,544.81
677029750,MODWRK,1359050,30556.82
676953543,MODWRK,1018747,71433.46
677574490,MODWRK,1018856,2540.64
676998892,MODWRK,1121211,826.33
676953038,AZURE,1023126,7106654.41
676952101,AZURE,1015394,44113.17
676953615,MODWRK,2823963,3587.74
676997546,BIZAPP,1018532,4.09
676956517,MODWRK,1359050,4080.54
683173848,AZURE,1018747,1450068.67
683174090,MODWRK,1018856,41980.04
676964011,MODWRK,1121211,210.74
676955372,AZURE,1023126,507512.99
676953248,AZURE,4285577,6019888.38
676953446,MODWRK,2823963,451680.54
676953558,MODWRK,1018532,138028.12
676953626,AZURE,1135225,457958.66
683841830,MODWRK,2251467,0
676991997,AZURE,1018856,594897.59
677620261,AZURE,5237888,15295.5
677054734,AZURE,1023126,1392472.72
677620429,MODWRK,1015394,1035.11
676975948,MODWRK,2823963,13322.49
676953558,BIZAPP,1018532,105.13
677019041,MODWRK,1021985,700.65
677005413,AZURE,1388828,0
677621043,MODWRK,1018856,1129.61
676955492,AZURE,1023404,44.88
676972005,AZURE,1023126,530465.29
683173846,AZURE,1015394,218269.15
676953179,BIZAPP,4813611,657.05
676990068,MODWRK,1018532,50527.18
677019041,BIZAPP,1021985,141.19
677026776,AZURE,-105898,366242.76
676991997,MODWRK,1018856,4792.3
676994438,AZURE,1121211,39621.23
677076860,MODWRK,6446231,23981.38
683863364,MODWRK,1015394,747.74
676953312,MODWRK,2823963,3642.55
676990068,AZURE,1018532,804517.32
677883616,MODWRK,1328472,12111.94
683842742,AZURE,1018747,41257.65
683845224,MODWRK,1018856,766.14
677621487,MODWRK,1121211,4637.8
676956569,AZURE,1023126,20343.8
683187566,AZURE,6221659,1210125.92
683173968,MODWRK,2823963,167751.24
677009934,AZURE,1124147,916549.96
677057210,AZURE,-113544,792410.74
676966991,AZURE,1018747,166493.22
677621512,MODWRK,4430761,583.4
676978986,AZURE,1121211,388738.57
676962729,AZURE,1023126,695044.29
677053988,MODWRK,1015394,4609.28
676995341,BIZAPP,4813611,344.36
683849984,AZURE,1110662,58867.31
676952996,MODWRK,1021985,2532.01
677621527,MODWRK,1018747,401.95
677621172,AZURE,1018856,169315.19
677620623,AZURE,1121211,40111.07
676998375,MODWRK,6446231,1501.77
677072217,MODWRK,1015394,584.87
677936591,AZURE,1018532,2368409.38
676953413,AZURE,1359050,114036.39
676982058,MODWRK,1018747,0
683123002,AZURE,1183022,257981.1
683174280,MODWRK,1121211,12415.56
676991906,BIZAPP,1023126,668.1
676954150,MODWRK,1018532,487.24
676953626,MODWRK,1021985,59951.59
677621527,AZURE,1018747,103448.49
683868104,AZURE,1018856,55004.31
683951662,MODWRK,1121211,1038.43
676952615,AZURE,1023126,26079.44
677053352,MODWRK,1018532,3223.84
677028409,MODWRK,1359050,0
676956249,MODWRK,1018747,34681.08
677065240,AZURE,4557908,3570.94
676964020,MODWRK,1121211,41036.11
676952650,MODWRK,1023126,5484.26
677005523,MODWRK,1018532,348.47
676953751,MODWRK,1021985,6314.96
676998844,MODWRK,1018747,4072.95
676952874,MODWRK,1018856,4344.77
677017066,AZURE,1121211,74030.65
677574347,MODWRK,1023126,1703.72
677009934,MODWRK,1018532,451
676976961,MODWRK,1359050,6213.79
676953309,MODWRK,1018747,8.8
676952400,MODWRK,1018856,0
683885724,AZURE,1197533,304462.92
676962824,AZURE,1023126,363578.8
676973362,AZURE,1018532,41446.54
683841870,AZURE,1020958,394190.75
676984689,MODWRK,1018747,53.29
676952368,AZURE,1018856,707463.2
683906102,MODWRK,1121211,252.86
676982257,MODWRK,1023126,15.76
683174365,AZURE,1018532,5232039.04
677621658,MODWRK,1359050,997.64
677018411,AZURE,1018747,729843.83
677048753,AZURE,1018856,725842.11
677012552,BIZAPP,1121211,1.96
677010004,MODWRK,1023126,2258.87
683122122,AZURE,1018532,509469.22
677621658,AZURE,2107902,23156.81
683846940,AZURE,1018747,24340.73
683842560,MODWRK,1018856,4087.45
676998892,AZURE,1121211,248123.82
683877506,AZURE,1023697,16281.46
676984686,MODWRK,1018532,7.19
676952230,AZURE,1359050,311183.62
683841741,AZURE,1018747,787074.46
677622225,AZURE,1018856,849531.21
676959533,BIZAPP,1121211,407.27
676952650,AZURE,1023126,300554.34
677621272,MODWRK,1018532,1931.86
676960122,AZURE,1359050,250522.7
677621595,AZURE,1018747,17377.31
676964560,AZURE,1018856,14279.01
683842184,MODWRK,1121211,1032.79
677574347,AZURE,1023126,51873.6
683895853,AZURE,1018532,29019.6
676957355,MODWRK,1359050,108414.3
683862296,MODWRK,1018747,5459.1
683862434,MODWRK,1018856,2322.87
676963743,AZURE,1121211,517458.19
683841904,AZURE,1023126,141792.05
676952922,AZURE,1018532,1648358.58
677620430,BIZAPP,1021985,10.98
676958551,AZURE,1018747,2406383.11
676953829,AZURE,2875779,214410.08
677620687,AZURE,1121211,35132.36
683841731,MODWRK,1023126,3079.8
677021401,MODWRK,1018532,2330.99
683173952,MODWRK,1359050,21256.14
677621595,BIZAPP,1018747,21.49
676964560,MODWRK,1018856,4694.84
676968471,MODWRK,1121211,25813.89
676962824,MODWRK,1023126,5021.91
683174365,MODWRK,1018532,20830.82
676972728,MODWRK,3381839,2724.15
676956500,MODWRK,1018747,43505.9
676959664,AZURE,1018856,1219429.58
677070716,MODWRK,1121211,20334.44
677097154,BIZAPP,1023126,1.02
676952878,MODWRK,1018532,205565.32
676952716,AZURE,1359050,27246.43
676966583,MODWRK,2251467,8.83
677621558,MODWRK,1018856,4738.79
683174280,AZURE,1121211,100522.15
677620411,MODWRK,1023126,1034.77
676958691,AZURE,1018532,168908.49
677048735,MODWRK,1021985,3598.27
683847273,MODWRK,1018747,2047.13
677011102,MODWRK,1018856,2189.54
683991487,AZURE,1121211,319377.47
676982257,AZURE,1023126,3551.06
676960458,AZURE,1018532,841687.04
677058713,MODWRK,1359050,1061.79
677620871,MODWRK,1018747,2397.22
676956369,MODWRK,1142665,0
676988056,AZURE,1121211,451101.69
677010004,AZURE,1023126,4252.99
683913946,MODWRK,1018532,368.61
676994622,MODWRK,1021985,2034.18
677027247,AZURE,1018747,218849.05
677621558,AZURE,1018856,361196.36
683843420,MODWRK,1121211,828.41
683877506,MODWRK,1023697,1091.67
676952563,AZURE,1018532,8971.95
683842131,MODWRK,1021985,3884.82
683847273,AZURE,1018747,6726.37
676980405,MODWRK,1022075,3308.54
677621188,AZURE,1121211,567433.77
676959626,MODWRK,1023126,2801.06
677621272,AZURE,1018532,19092.75
677005256,AZURE,2107902,0
677620871,AZURE,1018747,19427.69
676980405,BIZAPP,1022075,285.02
683841727,MODWRK,1121211,3233.36
677033465,MODWRK,6446231,18883.86
683895853,MODWRK,1018532,2187.14
676951882,MODWRK,1021985,10221.07
677112402,AZURE,1018747,32942.79
683174200,MODWRK,1028782,98454.14
676969329,MODWRK,1121211,1283.53
683863181,AZURE,1018471,55121.07
677021401,AZURE,4836722,539832.44
676960182,AZURE,1359050,29860746.39
677084660,AZURE,1018747,9651.7
677620514,MODWRK,1018856,2762.56
676988056,MODWRK,1121211,3863.02
677621541,MODWRK,1023126,2.04
683841969,MODWRK,1018532,1061.03
683845918,AZURE,1359050,19230.25
676957517,AZURE,1018747,1181008.03
677020870,AZURE,1018856,560096.29
683174008,MODWRK,1121211,37468.67
676953521,AZURE,1023126,136631.09
677021626,AZURE,1018532,374713.27
677621967,MODWRK,1359050,836.4
677621439,AZURE,1018747,1295192.74
677620415,AZURE,2875779,9727.7
677883454,AZURE,1121211,215431.1
677054583,MODWRK,1023126,3845.51
676971846,AZURE,1018532,28683.85
677001743,AZURE,3736746,17653.53
683885502,AZURE,1018747,279721.8
677620471,MODWRK,1018856,828.58
677055493,MODWRK,1121211,1402.44
676956654,MODWRK,1023126,1233.18
676977834,AZURE,1018532,14059766.04
676966618,AZURE,1359050,136123.3
676965138,AZURE,1018747,1132322.48
683873681,MODWRK,1142665,11073.04
676969329,AZURE,1121211,135144.44
677033465,AZURE,1023126,724045.22
677006493,MODWRK,1018532,42893.73
677652090,MODWRK,1359050,802.36
683843044,MODWRK,1018747,1119
683873232,AZURE,1018856,47981.23
677621394,MODWRK,1121211,5199.67
676956654,AZURE,1023126,13577.66
676995662,AZURE,1018532,36679.76
676973006,MODWRK,1359050,10087.24
676990923,MODWRK,1018747,729.89
677620514,AZURE,1018856,13704.82
683842211,AZURE,1121211,248431.83
676957323,BIZAPP,1023126,59.66
676952434,AZURE,1018532,284256.18
677574758,BIZAPP,1359050,1.01
680466657,AZURE,1018747,68064.65
677575098,BIZAPP,1022075,37.07
683888509,MODWRK,1121211,1819.14
676966940,MODWRK,1023126,0.99
676952802,AZURE,1018532,49671578.57
676966618,MODWRK,1359050,4418.88
676969042,AZURE,1388828,28932.93
683842065,MODWRK,1018856,945.92
683730026,AZURE,1121211,2044641.08
676957597,MODWRK,6446231,3496.68
683852215,MODWRK,2823663,1034.55
676994018,AZURE,1359050,258828.1
677042876,MODWRK,1018747,2784.6
676953588,MODWRK,1022075,1090.49
683841788,MODWRK,1121211,1721.13
683860346,MODWRK,6446231,468.44
677046952,MODWRK,1018532,4277.97
677574758,MODWRK,1359050,3266.44
677060154,AZURE,1388828,36529.92
683173924,AZURE,1018856,1085960.59
677010273,MODWRK,1121211,1672.72
683844039,MODWRK,6446231,420.51
676999737,MODWRK,1018532,5843.58
676953437,AZURE,1359050,37792181.6
683841781,MODWRK,1018747,747.1
677620471,AZURE,1018856,32063.4
676983077,MODWRK,1121211,7983.22
677000816,AZURE,1023126,419921.79
676953581,MODWRK,1018532,2593.4
683872015,MODWRK,1021985,1088.19
683173927,AZURE,1018747,249380.46
676955448,MODWRK,1028782,19571.91
677620880,MODWRK,1121211,2832.31
677620773,AZURE,1023126,16329.05
677621664,MODWRK,1018532,1429.7
676979037,MODWRK,1359050,20366.52
676958721,AZURE,1018747,194777.17
676963676,MODWRK,1018856,29704.03
676973414,AZURE,1121211,1021410.03
676966940,AZURE,1023126,633060.72
676962952,AZURE,1018532,956234.75
677013096,AZURE,1359050,2817857.32
683904982,MODWRK,1018747,1372.28
676962270,AZURE,2875779,250401.67
683888509,AZURE,1121211,1598975.59
676980508,AZURE,1023126,146305.33
677046952,AZURE,1018532,2265963.22
683841713,AZURE,1359050,188647.03
676959558,MODWRK,1018747,1282.19
677622094,MODWRK,1022075,905.91
676983081,MODWRK,1121211,1875.63
677622002,MODWRK,6446231,0
676999737,AZURE,1018532,44569.72
676953155,MODWRK,1359050,22340.45
683841762,AZURE,5368393,299910
677652099,AZURE,1018856,247369.16
683730026,MODWRK,1121211,10213.53
676984399,AZURE,1023126,9704.88
677035000,MODWRK,1018532,7527.47
676951428,MODWRK,1359050,84375.34
676953316,AZURE,-4256,1778859.95
683844491,AZURE,1061330,58006.11
683174174,AZURE,1121211,1014144.74
683844336,MODWRK,6446231,4054.1
676953581,AZURE,1018532,37959.43
676954621,MODWRK,3381839,8965.36
676958721,MODWRK,1018747,68285.02
676972453,AZURE,1018856,388588.64
677021569,AZURE,1121211,112535.31
676963513,MODWRK,6446231,26808.47
676962952,MODWRK,1018532,1020.72
676953178,MODWRK,1328472,99665.34
676959558,AZURE,1018747,12595.01
676954363,AZURE,1018856,4066936.18
677048583,MODWRK,1121211,1.02
676965684,MODWRK,6446231,342.61
676975056,AZURE,1018532,86874.02
683729989,AZURE,2107902,15003
677077655,MODWRK,1018856,242.5
677621101,AZURE,1121211,45966.54
677031198,AZURE,1023126,503889.93
677037315,AZURE,1018532,3015019.71
676953368,AZURE,1359050,238241.3
683844491,MODWRK,1061330,993.85
677021569,MODWRK,1121211,2174.94
676988192,AZURE,1023126,408851.53
676952621,MODWRK,1018532,1664.42
683852135,AZURE,1359050,254525.82
683863006,MODWRK,1142665,4988.2
677621101,MODWRK,1121211,819.88
676984399,MODWRK,1023126,2252.85
683173892,MODWRK,1018532,50183.96
676962406,MODWRK,1359050,8580.33
677017035,AZURE,1117330,1696347.92
683878947,MODWRK,1121211,2183.72
683873390,MODWRK,1023126,6273
677003392,MODWRK,1018532,36046.19
683887842,MODWRK,1021985,5204.04
677621629,MODWRK,1018856,1716.2
676952302,AZURE,1121211,1917653.76
676971217,MODWRK,1023126,1804.16
683173892,AZURE,1018532,1004803.67
683852135,MODWRK,1359050,1372.7
677620745,MODWRK,1018856,2390.82
676977801,AZURE,1121211,101449.06
677035526,MODWRK,6446231,7705.28
677139239,AZURE,1018532,22127831.58
676953970,AZURE,1359050,382646.04
683853498,AZURE,2875779,26391.7
683884048,MODWRK,1121211,178.75
676952632,AZURE,1023126,3872600.45
683861809,MODWRK,1018532,556.58
676984564,MODWRK,3381839,4793.04
